year,commodity_type_en,commodity_type_fr,solicitation_code,contracts_count,original_value,amendment_value,department_en,department_fr
2017,Good,Biens,TN,2,267496.04,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2017,Construction,Construction,TN,0,0,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2017,Service,Services,TC,0,0,275000.0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2017,Good,Biens,TC,0,0,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2017,Construction,Construction,TC,0,0,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2019,Service,Services,TC,3,294000.0,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2019,Good,Biens,TC,6,206678.24,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2019,Construction,Construction,TC,0,0,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2019,Service,Services,TN,3,70000.0,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2019,Good,Biens,TN,1,17540.55,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2019,Construction,Construction,TN,2,77373.0,0,Security Intelligence Review Committee,Comité de surveillance des activités de renseignement de sécurité
2021,Service,Services,TN,230,127968977.53,451744.00,Shared Services Canada,Services partagés Canada
2021,Good,Biens,TN,226,646270931.20,1456379.01,Shared Services Canada,Services partagés Canada
2021,Construction,Construction,TN,0,0,0,Shared Services Canada,Services partagés Canada
2021,Service,Services,TC,422,387290010.16,3769838.02,Shared Services Canada,Services partagés Canada
2021,Good,Biens,TC,542,375801067.62,10591371.25,Shared Services Canada,Services partagés Canada
2021,Construction,Construction,TC,0,0,0,Shared Services Canada,Services partagés Canada
2021,Service,Services,AC,1,7884628.89,0,Shared Services Canada,Services partagés Canada
2021,Good,Biens,AC,0,0,0,Shared Services Canada,Services partagés Canada
2021,Construction,Construction,AC,0,0,0,Shared Services Canada,Services partagés Canada
2020,Service,Services,TN,394,120581697.80,79357617.08,Shared Services Canada,Services partagés Canada
2020,Good,Biens,TN,256,59970359.68,6397141.00,Shared Services Canada,Services partagés Canada
2020,Construction,Construction,TN,10,223840.16,13597.47,Shared Services Canada,Services partagés Canada
2020,Service,Services,TC,498,208016954.87,32723978.39,Shared Services Canada,Services partagés Canada
2020,Good,Biens,TC,671,525831355.94,49084434.85,Shared Services Canada,Services partagés Canada
2020,Construction,Construction,TC,20,3728925.36,0.00,Shared Services Canada,Services partagés Canada
2020,Service,Services,OB,16,73210454.53,30216.2,Shared Services Canada,Services partagés Canada
2020,Good,Biens,OB,1,79926.71,0,Shared Services Canada,Services partagés Canada
2020,Construction,Construction,OB,0,0,0,Shared Services Canada,Services partagés Canada
2020,Service,Services,AC,0,0,0,Shared Services Canada,Services partagés Canada
2020,Good,Biens,AC,2,422414.92,0,Shared Services Canada,Services partagés Canada
2020,Construction,Construction,AC,0,0,0,Shared Services Canada,Services partagés Canada
2018,Service,Services,TC,410,204775976.17,282396699.09,Shared Services Canada,Services partagés Canada
2018,Good,Biens,TC,283,179655166.87,60462953.46,Shared Services Canada,Services partagés Canada
2018,Construction,Construction,TC,90,18795209.07,-35394027.17,Shared Services Canada,Services partagés Canada
2018,Service,Services,TN,171,24091997.03,16699530.68,Shared Services Canada,Services partagés Canada
2018,Good,Biens,TN,251,50290665.05,153895715.17,Shared Services Canada,Services partagés Canada
2018,Construction,Construction,TN,50,3836533.73,-29591696.68,Shared Services Canada,Services partagés Canada
2018,Service,Services,OB,79,258826207.98,35588437.08,Shared Services Canada,Services partagés Canada
2018,Good,Biens,OB,606,227948105.13,21170576.00,Shared Services Canada,Services partagés Canada
2018,Construction,Construction,OB,20,3109261.28,-117104.30,Shared Services Canada,Services partagés Canada
2018,Service,Services,AC,1,251533.15,31771078.82,Shared Services Canada,Services partagés Canada
2018,Good,Biens,AC,0,0,0,Shared Services Canada,Services partagés Canada
2018,Construction,Construction,AC,0,0,0,Shared Services Canada,Services partagés Canada
2019,Service,Services,TC,289,115681729.11,42197313.35,Shared Services Canada,Services partagés Canada
2019,Good,Biens,TC,358,181064783.57,10032727.6447,Shared Services Canada,Services partagés Canada
2019,Construction,Construction,TC,29,8031356.55,360374.73,Shared Services Canada,Services partagés Canada
2019,Service,Services,OB,137,297519128.97,147466335.51,Shared Services Canada,Services partagés Canada
2019,Good,Biens,OB,607,276799013.18,14211497.84,Shared Services Canada,Services partagés Canada
2019,Construction,Construction,OB,5,3926772.43,0,Shared Services Canada,Services partagés Canada
2019,Service,Services,TN,237,31807264.90,35171245.47,Shared Services Canada,Services partagés Canada
2019,Good,Biens,TN,238,914246847.52,821788867.25,Shared Services Canada,Services partagés Canada
2019,Construction,Construction,TN,23,3492417.81,0,Shared Services Canada,Services partagés Canada
2019,Service,Services,AC,0,0,0,Shared Services Canada,Services partagés Canada
2019,Good,Biens,AC,1,226000.0,0,Shared Services Canada,Services partagés Canada
2019,Construction,Construction,AC,0,0,0,Shared Services Canada,Services partagés Canada
2017,Service,Services,TC,474,271073963.46,581714997.01,Shared Services Canada,Services partagés Canada
2017,Good,Biens,TC,525,228233304.83,59215149.12,Shared Services Canada,Services partagés Canada
2017,Construction,Construction,TC,110,24170002.69,16313397.14,Shared Services Canada,Services partagés Canada
2017,Service,Services,TN,194,61171176.96,20619075.58,Shared Services Canada,Services partagés Canada
2017,Good,Biens,TN,218,46188458.60,152809923.52,Shared Services Canada,Services partagés Canada
2017,Construction,Construction,TN,43,509639008.86,25730890.61,Shared Services Canada,Services partagés Canada
2017,Service,Services,OB,69,47325044.13,169718534.39,Shared Services Canada,Services partagés Canada
2017,Good,Biens,OB,394,206670705.64,20513198.64,Shared Services Canada,Services partagés Canada
2017,Construction,Construction,OB,8,680027.20,0,Shared Services Canada,Services partagés Canada
2017,Service,Services,AC,3,12516976.5,210013279.21,Shared Services Canada,Services partagés Canada
2017,Good,Biens,AC,0,0,0,Shared Services Canada,Services partagés Canada
2017,Construction,Construction,AC,0,0,0,Shared Services Canada,Services partagés Canada
2017,Service,Services,TC,7,309102.79,71617.20,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Good,Biens,TC,2,49523.68,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Construction,Construction,TC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Service,Services,AC,2,90750.0,125000.0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Good,Biens,AC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Construction,Construction,AC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Service,Services,TN,7,139802.40,24442.92,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Good,Biens,TN,1,24860.0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2017,Construction,Construction,TN,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2020,Service,Services,TN,28,823330.48,-1446.4,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2020,Good,Biens,TN,1,28250.0,-16223.3,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2020,Construction,Construction,TN,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2020,Service,Services,TC,4,282796.8,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2020,Good,Biens,TC,5,401425.70,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2020,Construction,Construction,TC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018,Service,Services,TC,12,832337.65,278486.86,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018,Good,Biens,TC,1,19539.28,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018,Construction,Construction,TC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018,Service,Services,TN,17,410194.67,20238.3,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018,Good,Biens,TN,2,64191.37,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018,Construction,Construction,TN,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2019,Service,Services,TC,14,934279.46,278382.56,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2019,Good,Biens,TC,2,46187.95,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2019,Construction,Construction,TC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2019,Service,Services,TN,12,293383.20,4582.62,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2019,Good,Biens,TN,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2019,Construction,Construction,TN,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2021,Service,Services,TN,15,468746.85,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2021,Good,Biens,TN,1,22600,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2021,Construction,Construction,TN,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2021,Service,Services,TC,2,158567.25,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2021,Good,Biens,TC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2021,Construction,Construction,TC,0,0,0,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2021,Service,Services,TN,40,13300269.48,59349.45,Statistics Canada,Statistique Canada
2021,Good,Biens,TN,47,25146990.43,0,Statistics Canada,Statistique Canada
2021,Construction,Construction,TN,0,0,0,Statistics Canada,Statistique Canada
2021,Service,Services,TC,65,10400368.86,51535.72,Statistics Canada,Statistique Canada
2021,Good,Biens,TC,39,3545994.29,249567.71,Statistics Canada,Statistique Canada
2021,Construction,Construction,TC,0,0,0,Statistics Canada,Statistique Canada
2021,Service,Services,OB,12,4363099.76,0,Statistics Canada,Statistique Canada
2021,Good,Biens,OB,2,99879.75,0,Statistics Canada,Statistique Canada
2021,Construction,Construction,OB,0,0,0,Statistics Canada,Statistique Canada
2021,Service,Services,AC,0,0,169065,Statistics Canada,Statistique Canada
2021,Good,Biens,AC,0,0,0,Statistics Canada,Statistique Canada
2021,Construction,Construction,AC,0,0,0,Statistics Canada,Statistique Canada
2017,Service,Services,TC,39,3146730.40,2525.0,Statistics Canada,Statistique Canada
